Date,Pond,Location,Replicate,Total_Cover_percentage,Plant_height,Taxa,Percentage,Treatment,Treatment2,Treatment3
9/13/23,125,Center,2,100,NA,Water_marigold,0,Panel,After,Construction
9/13/23,125,Center,2,100,NA,Potamogeton,0,Panel,After,Construction
9/13/23,125,Center,2,100,NA,Emergent,0,Panel,After,Construction
9/13/23,125,Center,3,100,1.25,Coontail,1,Panel,After,Construction
9/13/23,125,Center,3,100,NA,Elodea,99,Panel,After,Construction
9/13/23,125,Center,3,100,NA,Millfoil,0,Panel,After,Construction
9/13/23,125,Center,3,100,NA,Pondweed,0,Panel,After,Construction
9/13/23,125,Center,3,100,NA,Water_marigold,0,Panel,After,Construction
9/13/23,125,Center,3,100,NA,Potamogeton,0,Panel,After,Construction
9/13/23,125,Center,3,100,NA,Emergent,0,Panel,After,Construction
9/13/23,125,Center,4,95,1.25,Coontail,20,Panel,After,Construction
9/13/23,125,Center,4,95,NA,Elodea,60,Panel,After,Construction
9/13/23,125,Center,4,95,NA,Millfoil,20,Panel,After,Construction
9/13/23,125,Center,4,95,NA,Pondweed,0,Panel,After,Construction
9/13/23,125,Center,4,95,NA,Water_marigold,0,Panel,After,Construction
9/13/23,125,Center,4,95,NA,Potamogeton,0,Panel,After,Construction
9/13/23,125,Center,4,95,NA,Emergent,0,Panel,After,Construction
9/13/23,128,Edge,1,70,NA,Coontail,0,Control,After,Construction
9/13/23,128,Edge,1,70,NA,Elodea,70,Control,After,Construction
9/13/23,128,Edge,1,70,NA,Millfoil,0,Control,After,Construction
9/13/23,128,Edge,1,70,NA,Pondweed,0,Control,After,Construction
9/13/23,128,Edge,1,70,NA,Water_marigold,0,Control,After,Construction
9/13/23,128,Edge,1,70,NA,Potamogeton,0,Control,After,Construction
9/13/23,128,Edge,1,70,NA,Emergent,0,Control,After,Construction
9/13/23,128,Edge,2,50,NA,Coontail,0,Control,After,Construction
9/13/23,128,Edge,2,50,NA,Elodea,0,Control,After,Construction
9/13/23,128,Edge,2,50,NA,Millfoil,0,Control,After,Construction
9/13/23,128,Edge,2,50,NA,Pondweed,0,Control,After,Construction
9/13/23,128,Edge,2,50,NA,Water_marigold,0,Control,After,Construction
9/13/23,128,Edge,2,50,NA,Potamogeton,100,Control,After,Construction
9/13/23,128,Edge,2,50,NA,Emergent,0,Control,After,Construction
9/13/23,128,Edge,3,100,NA,Coontail,0,Control,After,Construction
9/13/23,128,Edge,3,100,NA,Elodea,0,Control,After,Construction
9/13/23,128,Edge,3,100,NA,Millfoil,0,Control,After,Construction
9/13/23,128,Edge,3,100,NA,Pondweed,0,Control,After,Construction
9/13/23,128,Edge,3,100,NA,Water_marigold,0,Control,After,Construction
9/13/23,128,Edge,3,100,NA,Potamogeton,40,Control,After,Construction
9/13/23,128,Edge,3,100,NA,Emergent,0,Control,After,Construction
9/13/23,128,Edge,4,70,NA,Coontail,0,Control,After,Construction
9/13/23,128,Edge,4,70,NA,Elodea,0,Control,After,Construction
9/13/23,128,Edge,4,70,NA,Millfoil,30,Control,After,Construction
9/13/23,128,Edge,4,70,NA,Pondweed,0,Control,After,Construction
9/13/23,128,Edge,4,70,NA,Water_marigold,0,Control,After,Construction
9/13/23,128,Edge,4,70,NA,Potamogeton,0,Control,After,Construction
9/13/23,128,Edge,4,70,NA,Emergent,0,Control,After,Construction
9/13/23,128,Center,1,80,0.6,Coontail,0,Control,After,Construction
9/13/23,128,Center,1,80,NA,Elodea,100,Control,After,Construction
9/13/23,128,Center,1,80,NA,Millfoil,0,Control,After,Construction
9/13/23,128,Center,1,80,NA,Pondweed,0,Control,After,Construction
9/13/23,128,Center,1,80,NA,Water_marigold,0,Control,After,Construction
9/13/23,128,Center,1,80,NA,Potamogeton,0,Control,After,Construction
9/13/23,128,Center,1,80,NA,Emergent,0,Control,After,Construction
9/13/23,128,Center,2,95,1.75,Coontail,0,Control,After,Construction
9/13/23,128,Center,2,95,NA,Elodea,5,Control,After,Construction
9/13/23,128,Center,2,95,NA,Millfoil,95,Control,After,Construction
9/13/23,128,Center,2,95,NA,Pondweed,0,Control,After,Construction
9/13/23,128,Center,2,95,NA,Water_marigold,0,Control,After,Construction
9/13/23,128,Center,2,95,NA,Potamogeton,0,Control,After,Construction
9/13/23,128,Center,2,95,NA,Emergent,0,Control,After,Construction
9/13/23,128,Center,3,100,1.75,Coontail,0,Control,After,Construction
9/13/23,128,Center,3,100,NA,Elodea,0,Control,After,Construction
9/13/23,128,Center,3,100,NA,Millfoil,10,Control,After,Construction
9/13/23,128,Center,3,100,NA,Pondweed,0,Control,After,Construction
9/13/23,128,Center,3,100,NA,Water_marigold,0,Control,After,Construction
9/13/23,128,Center,3,100,NA,Potamogeton,0,Control,After,Construction
9/13/23,128,Center,3,100,NA,Emergent,0,Control,After,Construction
9/13/23,128,Center,4,70,0.75,Coontail,0,Control,After,Construction
9/13/23,128,Center,4,70,NA,Elodea,100,Control,After,Construction
9/13/23,128,Center,4,70,NA,Millfoil,0,Control,After,Construction
9/13/23,128,Center,4,70,NA,Pondweed,0,Control,After,Construction
9/13/23,128,Center,4,70,NA,Water_marigold,0,Control,After,Construction
9/13/23,128,Center,4,70,NA,Potamogeton,0,Control,After,Construction
9/13/23,128,Center,4,70,NA,Emergent,0,Control,After,Construction
9/13/23,131,Edge,1,50,NA,Coontail,0,Control,After,Construction
9/13/23,131,Edge,1,50,NA,Elodea,0,Control,After,Construction
9/13/23,131,Edge,1,50,NA,Millfoil,0,Control,After,Construction
9/13/23,131,Edge,1,50,NA,Pondweed,0,Control,After,Construction
9/13/23,131,Edge,1,50,NA,Water_marigold,0,Control,After,Construction
9/13/23,131,Edge,1,50,NA,Potamogeton,0,Control,After,Construction
9/13/23,131,Edge,1,50,NA,Emergent,0,Control,After,Construction
9/13/23,131,Edge,2,50,NA,Coontail,0,Control,After,Construction
9/13/23,131,Edge,2,50,NA,Elodea,0,Control,After,Construction
9/13/23,131,Edge,2,50,NA,Millfoil,0,Control,After,Construction
9/13/23,131,Edge,2,50,NA,Pondweed,0,Control,After,Construction
9/13/23,131,Edge,2,50,NA,Water_marigold,0,Control,After,Construction
9/13/23,131,Edge,2,50,NA,Potamogeton,0,Control,After,Construction
9/13/23,131,Edge,2,50,NA,Emergent,0,Control,After,Construction
9/13/23,131,Edge,3,50,NA,Coontail,0,Control,After,Construction
9/13/23,131,Edge,3,50,NA,Elodea,50,Control,After,Construction
9/13/23,131,Edge,3,50,NA,Millfoil,0,Control,After,Construction
9/13/23,131,Edge,3,50,NA,Pondweed,0,Control,After,Construction
9/13/23,131,Edge,3,50,NA,Water_marigold,0,Control,After,Construction
9/13/23,131,Edge,3,50,NA,Potamogeton,0,Control,After,Construction
9/13/23,131,Edge,3,50,NA,Emergent,0,Control,After,Construction
9/13/23,131,Edge,4,90,NA,Coontail,0,Control,After,Construction
9/13/23,131,Edge,4,90,NA,Elodea,70,Control,After,Construction
9/13/23,131,Edge,4,90,NA,Millfoil,30,Control,After,Construction
9/13/23,131,Edge,4,90,NA,Pondweed,0,Control,After,Construction
9/13/23,131,Edge,4,90,NA,Water_marigold,0,Control,After,Construction
9/13/23,131,Edge,4,90,NA,Potamogeton,0,Control,After,Construction
9/13/23,131,Edge,4,90,NA,Emergent,0,Control,After,Construction
9/13/23,131,Center,1,90,1,Coontail,0,Control,After,Construction
9/13/23,131,Center,1,90,NA,Elodea,100,Control,After,Construction
9/13/23,131,Center,1,90,NA,Millfoil,0,Control,After,Construction
9/13/23,131,Center,1,90,NA,Pondweed,0,Control,After,Construction
9/13/23,131,Center,1,90,NA,Water_marigold,0,Control,After,Construction
9/13/23,131,Center,1,90,NA,Potamogeton,0,Control,After,Construction
9/13/23,131,Center,1,90,NA,Emergent,0,Control,After,Construction
9/13/23,131,Center,2,90,0.75,Coontail,0,Control,After,Construction
9/13/23,131,Center,2,90,NA,Elodea,100,Control,After,Construction
9/13/23,131,Center,2,90,NA,Millfoil,0,Control,After,Construction
9/13/23,131,Center,2,90,NA,Pondweed,0,Control,After,Construction
9/13/23,131,Center,2,90,NA,Water_marigold,0,Control,After,Construction
9/13/23,131,Center,2,90,NA,Potamogeton,0,Control,After,Construction
9/13/23,131,Center,2,90,NA,Emergent,0,Control,After,Construction
9/13/23,131,Center,3,100,0.6,Coontail,0,Control,After,Construction
9/13/23,131,Center,3,100,NA,Elodea,100,Control,After,Construction
9/13/23,131,Center,3,100,NA,Millfoil,0,Control,After,Construction
9/13/23,131,Center,3,100,NA,Pondweed,0,Control,After,Construction
9/13/23,131,Center,3,100,NA,Water_marigold,0,Control,After,Construction
9/13/23,131,Center,3,100,NA,Potamogeton,0,Control,After,Construction
9/13/23,131,Center,3,100,NA,Emergent,0,Control,After,Construction
9/13/23,131,Center,4,85,0.75,Coontail,0,Control,After,Construction
9/13/23,131,Center,4,85,NA,Elodea,95,Control,After,Construction
9/13/23,131,Center,4,85,NA,Millfoil,5,Control,After,Construction
9/13/23,131,Center,4,85,NA,Pondweed,0,Control,After,Construction
9/13/23,131,Center,4,85,NA,Water_marigold,0,Control,After,Construction
9/13/23,131,Center,4,85,NA,Potamogeton,0,Control,After,Construction
9/13/23,131,Center,4,85,NA,Emergent,0,Control,After,Construction
9/13/23,132,Edge,1,70,NA,Coontail,0,Control,After,Construction
9/13/23,132,Edge,1,70,NA,Elodea,0,Control,After,Construction
9/13/23,132,Edge,1,70,NA,Millfoil,60,Control,After,Construction
9/13/23,132,Edge,1,70,NA,Pondweed,0,Control,After,Construction
9/13/23,132,Edge,1,70,NA,Water_marigold,0,Control,After,Construction
9/13/23,132,Edge,1,70,NA,Potamogeton,40,Control,After,Construction
9/13/23,132,Edge,1,70,NA,Emergent,0,Control,After,Construction
9/13/23,132,Edge,2,50,NA,Coontail,0,Control,After,Construction
9/13/23,132,Edge,2,50,NA,Elodea,0,Control,After,Construction
9/13/23,132,Edge,2,50,NA,Millfoil,50,Control,After,Construction
9/13/23,132,Edge,2,50,NA,Pondweed,0,Control,After,Construction
9/13/23,132,Edge,2,50,NA,Water_marigold,0,Control,After,Construction
9/13/23,132,Edge,2,50,NA,Potamogeton,50,Control,After,Construction
9/13/23,132,Edge,2,50,NA,Emergent,0,Control,After,Construction
9/13/23,132,Edge,3,80,NA,Coontail,0,Control,After,Construction
9/13/23,132,Edge,3,80,NA,Elodea,0,Control,After,Construction
9/13/23,132,Edge,3,80,NA,Millfoil,60,Control,After,Construction
9/13/23,132,Edge,3,80,NA,Pondweed,0,Control,After,Construction
9/13/23,132,Edge,3,80,NA,Water_marigold,0,Control,After,Construction
9/13/23,132,Edge,3,80,NA,Potamogeton,40,Control,After,Construction
9/13/23,132,Edge,3,80,NA,Emergent,0,Control,After,Construction
9/13/23,132,Edge,4,50,NA,Coontail,0,Control,After,Construction
9/13/23,132,Edge,4,50,NA,Elodea,0,Control,After,Construction
9/13/23,132,Edge,4,50,NA,Millfoil,60,Control,After,Construction
9/13/23,132,Edge,4,50,NA,Pondweed,0,Control,After,Construction
9/13/23,132,Edge,4,50,NA,Water_marigold,0,Control,After,Construction
9/13/23,132,Edge,4,50,NA,Potamogeton,40,Control,After,Construction
9/13/23,132,Edge,4,50,NA,Emergent,0,Control,After,Construction
9/13/23,132,Center,1,100,1.75,Coontail,0,Control,After,Construction
9/13/23,132,Center,1,100,NA,Elodea,0,Control,After,Construction
9/13/23,132,Center,1,100,NA,Millfoil,100,Control,After,Construction
9/13/23,132,Center,1,100,NA,Pondweed,0,Control,After,Construction
9/13/23,132,Center,1,100,NA,Water_marigold,0,Control,After,Construction
9/13/23,132,Center,1,100,NA,Potamogeton,0,Control,After,Construction
9/13/23,132,Center,1,100,NA,Emergent,0,Control,After,Construction
9/13/23,132,Center,2,70,1.75,Coontail,0,Control,After,Construction
9/13/23,132,Center,2,70,NA,Elodea,0,Control,After,Construction
9/13/23,132,Center,2,70,NA,Millfoil,100,Control,After,Construction
9/13/23,132,Center,2,70,NA,Pondweed,0,Control,After,Construction
9/13/23,132,Center,2,70,NA,Water_marigold,0,Control,After,Construction
9/13/23,132,Center,2,70,NA,Potamogeton,0,Control,After,Construction
9/13/23,132,Center,2,70,NA,Emergent,0,Control,After,Construction
9/13/23,132,Center,3,70,1.75,Coontail,0,Control,After,Construction
9/13/23,132,Center,3,70,NA,Elodea,0,Control,After,Construction
9/13/23,132,Center,3,70,NA,Millfoil,100,Control,After,Construction
9/13/23,132,Center,3,70,NA,Pondweed,0,Control,After,Construction
9/13/23,132,Center,3,70,NA,Water_marigold,0,Control,After,Construction
9/13/23,132,Center,3,70,NA,Potamogeton,0,Control,After,Construction
9/13/23,132,Center,3,70,NA,Emergent,0,Control,After,Construction
9/13/23,132,Center,4,90,1.75,Coontail,0,Control,After,Construction
9/13/23,132,Center,4,90,NA,Elodea,0,Control,After,Construction
9/13/23,132,Center,4,90,NA,Millfoil,100,Control,After,Construction
9/13/23,132,Center,4,90,NA,Pondweed,0,Control,After,Construction
9/13/23,132,Center,4,90,NA,Water_marigold,0,Control,After,Construction
9/13/23,132,Center,4,90,NA,Potamogeton,0,Control,After,Construction
9/13/23,132,Center,4,90,NA,Emergent,0,Control,After,Construction
6/20/24,123,Edge,1,10,NA,Coontail,0,Panel,After,After
6/20/24,123,Edge,1,10,NA,Elodea,0,Panel,After,After
6/20/24,123,Edge,1,10,NA,Millfoil,0,Panel,After,After
6/20/24,123,Edge,1,10,NA,Pondweed,0,Panel,After,After
6/20/24,123,Edge,1,10,NA,Water_marigold,0,Panel,After,After
6/20/24,123,Edge,1,10,NA,Potamogeton,100,Panel,After,After
6/20/24,123,Edge,1,10,NA,Emergent,0,Panel,After,After
6/20/24,123,Edge,2,50,NA,Coontail,0,Panel,After,After
6/20/24,123,Edge,2,50,NA,Elodea,0,Panel,After,After
6/20/24,123,Edge,2,50,NA,Millfoil,10,Panel,After,After
6/20/24,123,Edge,2,50,NA,Pondweed,0,Panel,After,After
6/20/24,123,Edge,2,50,NA,Water_marigold,0,Panel,After,After
6/20/24,123,Edge,2,50,NA,Potamogeton,90,Panel,After,After
6/20/24,123,Edge,2,50,NA,Emergent,0,Panel,After,After
6/20/24,123,Edge,3,100,NA,Coontail,0,Panel,After,After
6/20/24,123,Edge,3,100,NA,Elodea,0,Panel,After,After
6/20/24,123,Edge,3,100,NA,Millfoil,100,Panel,After,After
6/20/24,123,Edge,3,100,NA,Pondweed,0,Panel,After,After
6/20/24,123,Edge,3,100,NA,Water_marigold,0,Panel,After,After
6/20/24,123,Edge,3,100,NA,Potamogeton,0,Panel,After,After
6/20/24,123,Edge,3,100,NA,Emergent,0,Panel,After,After
6/20/24,123,Edge,4,50,NA,Coontail,0,Panel,After,After
6/20/24,123,Edge,4,50,NA,Elodea,90,Panel,After,After
6/20/24,123,Edge,4,50,NA,Millfoil,10,Panel,After,After
6/20/24,123,Edge,4,50,NA,Pondweed,0,Panel,After,After
6/20/24,123,Edge,4,50,NA,Water_marigold,0,Panel,After,After
6/20/24,123,Edge,4,50,NA,Potamogeton,0,Panel,After,After
6/20/24,123,Edge,4,50,NA,Emergent,0,Panel,After,After
6/20/24,123,Center,1,90,1.5,Coontail,0,Panel,After,After
6/20/24,123,Center,1,90,NA,Elodea,100,Panel,After,After
6/20/24,123,Center,1,90,NA,Millfoil,0,Panel,After,After
6/20/24,123,Center,1,90,NA,Pondweed,0,Panel,After,After
6/20/24,123,Center,1,90,NA,Water_marigold,0,Panel,After,After
6/20/24,123,Center,1,90,NA,Potamogeton,0,Panel,After,After
6/20/24,123,Center,1,90,NA,Emergent,0,Panel,After,After
6/20/24,123,Center,2,90,1.5,Coontail,0,Panel,After,After
6/20/24,123,Center,2,90,NA,Elodea,100,Panel,After,After
6/20/24,123,Center,2,90,NA,Millfoil,0,Panel,After,After
6/20/24,123,Center,2,90,NA,Pondweed,0,Panel,After,After
6/20/24,123,Center,2,90,NA,Water_marigold,0,Panel,After,After
6/20/24,123,Center,2,90,NA,Potamogeton,0,Panel,After,After
6/20/24,123,Center,2,90,NA,Emergent,0,Panel,After,After
6/20/24,123,Center,3,90,1.25,Coontail,0,Panel,After,After
6/20/24,123,Center,3,90,NA,Elodea,100,Panel,After,After
6/20/24,123,Center,3,90,NA,Millfoil,0,Panel,After,After
6/20/24,123,Center,3,90,NA,Pondweed,0,Panel,After,After
6/20/24,123,Center,3,90,NA,Water_marigold,0,Panel,After,After
6/20/24,123,Center,3,90,NA,Potamogeton,0,Panel,After,After
6/20/24,123,Center,3,90,NA,Emergent,0,Panel,After,After
6/20/24,123,Center,4,100,1.75,Coontail,0,Panel,After,After
6/20/24,123,Center,4,100,NA,Elodea,100,Panel,After,After
6/20/24,123,Center,4,100,NA,Millfoil,0,Panel,After,After
6/20/24,123,Center,4,100,NA,Pondweed,0,Panel,After,After
6/20/24,123,Center,4,100,NA,Water_marigold,0,Panel,After,After
6/20/24,123,Center,4,100,NA,Potamogeton,0,Panel,After,After
6/20/24,123,Center,4,100,NA,Emergent,0,Panel,After,After
6/20/24,124,Edge,1,80,NA,Coontail,0,Panel,After,After
6/20/24,124,Edge,1,80,NA,Elodea,100,Panel,After,After
6/20/24,124,Edge,1,80,NA,Millfoil,0,Panel,After,After
6/20/24,124,Edge,1,80,NA,Pondweed,0,Panel,After,After
6/20/24,124,Edge,1,80,NA,Water_marigold,0,Panel,After,After
6/20/24,124,Edge,1,80,NA,Potamogeton,0,Panel,After,After
6/20/24,124,Edge,1,80,NA,Emergent,0,Panel,After,After
6/20/24,124,Edge,2,40,NA,Coontail,0,Panel,After,After
6/20/24,124,Edge,2,40,NA,Elodea,0,Panel,After,After
6/20/24,124,Edge,2,40,NA,Millfoil,100,Panel,After,After
6/20/24,124,Edge,2,40,NA,Pondweed,0,Panel,After,After
6/20/24,124,Edge,2,40,NA,Water_marigold,0,Panel,After,After
6/20/24,124,Edge,2,40,NA,Potamogeton,0,Panel,After,After
6/20/24,124,Edge,2,40,NA,Emergent,0,Panel,After,After
6/20/24,124,Edge,3,85,NA,Coontail,0,Panel,After,After
6/20/24,124,Edge,3,85,NA,Elodea,0,Panel,After,After
6/20/24,124,Edge,3,85,NA,Millfoil,0,Panel,After,After
6/20/24,124,Edge,3,85,NA,Pondweed,0,Panel,After,After
6/20/24,124,Edge,3,85,NA,Water_marigold,0,Panel,After,After
6/20/24,124,Edge,3,85,NA,Potamogeton,0,Panel,After,After
6/20/24,124,Edge,3,85,NA,Emergent,0,Panel,After,After
6/20/24,124,Edge,4,25,NA,Coontail,0,Panel,After,After
6/20/24,124,Edge,4,25,NA,Elodea,100,Panel,After,After
6/20/24,124,Edge,4,25,NA,Millfoil,0,Panel,After,After
6/20/24,124,Edge,4,25,NA,Pondweed,0,Panel,After,After
6/20/24,124,Edge,4,25,NA,Water_marigold,0,Panel,After,After
6/20/24,124,Edge,4,25,NA,Potamogeton,0,Panel,After,After
6/20/24,124,Edge,4,25,NA,Emergent,0,Panel,After,After
6/20/24,124,Center,1,85,1.75,Coontail,0,Panel,After,After
6/20/24,124,Center,1,85,NA,Elodea,100,Panel,After,After
6/20/24,124,Center,1,85,NA,Millfoil,0,Panel,After,After
6/20/24,124,Center,1,85,NA,Pondweed,0,Panel,After,After
6/20/24,124,Center,1,85,NA,Water_marigold,0,Panel,After,After
6/20/24,124,Center,1,85,NA,Potamogeton,0,Panel,After,After
6/20/24,124,Center,1,85,NA,Emergent,0,Panel,After,After
6/20/24,124,Center,2,70,1.75,Coontail,0,Panel,After,After
6/20/24,124,Center,2,70,NA,Elodea,100,Panel,After,After
6/20/24,124,Center,2,70,NA,Millfoil,0,Panel,After,After
6/20/24,124,Center,2,70,NA,Pondweed,0,Panel,After,After
6/20/24,124,Center,2,70,NA,Water_marigold,0,Panel,After,After
6/20/24,124,Center,2,70,NA,Potamogeton,0,Panel,After,After
6/20/24,124,Center,2,70,NA,Emergent,0,Panel,After,After
6/20/24,124,Center,3,95,1,Coontail,0,Panel,After,After
6/20/24,124,Center,3,95,NA,Elodea,100,Panel,After,After
6/20/24,124,Center,3,95,NA,Millfoil,0,Panel,After,After
6/20/24,124,Center,3,95,NA,Pondweed,0,Panel,After,After
6/20/24,124,Center,3,95,NA,Water_marigold,0,Panel,After,After
6/20/24,124,Center,3,95,NA,Potamogeton,0,Panel,After,After
6/20/24,124,Center,3,95,NA,Emergent,0,Panel,After,After
6/20/24,124,Center,4,100,1,Coontail,0,Panel,After,After
6/20/24,124,Center,4,100,NA,Elodea,100,Panel,After,After
6/20/24,124,Center,4,100,NA,Millfoil,0,Panel,After,After
6/20/24,124,Center,4,100,NA,Pondweed,0,Panel,After,After
6/20/24,124,Center,4,100,NA,Water_marigold,0,Panel,After,After
6/20/24,124,Center,4,100,NA,Potamogeton,0,Panel,After,After
6/20/24,124,Center,4,100,NA,Emergent,0,Panel,After,After
6/20/24,125,Edge,1,100,NA,Coontail,0,Panel,After,After
6/20/24,125,Edge,1,100,NA,Elodea,0,Panel,After,After
6/20/24,125,Edge,1,100,NA,Millfoil,100,Panel,After,After
6/20/24,125,Edge,1,100,NA,Pondweed,0,Panel,After,After
6/20/24,125,Edge,1,100,NA,Water_marigold,0,Panel,After,After
6/20/24,125,Edge,1,100,NA,Potamogeton,0,Panel,After,After
6/20/24,125,Edge,1,100,NA,Emergent,0,Panel,After,After
6/20/24,125,Edge,2,100,NA,Coontail,0,Panel,After,After
6/20/24,125,Edge,2,100,NA,Elodea,0,Panel,After,After
6/20/24,125,Edge,2,100,NA,Millfoil,100,Panel,After,After
6/20/24,125,Edge,2,100,NA,Pondweed,0,Panel,After,After
6/20/24,125,Edge,2,100,NA,Water_marigold,0,Panel,After,After
6/20/24,125,Edge,2,100,NA,Potamogeton,0,Panel,After,After
6/20/24,125,Edge,2,100,NA,Emergent,0,Panel,After,After
6/20/24,125,Edge,3,100,NA,Coontail,0,Panel,After,After
6/20/24,125,Edge,3,100,NA,Elodea,0,Panel,After,After
6/20/24,125,Edge,3,100,NA,Millfoil,80,Panel,After,After
6/20/24,125,Edge,3,100,NA,Pondweed,0,Panel,After,After
6/20/24,125,Edge,3,100,NA,Water_marigold,0,Panel,After,After
6/20/24,125,Edge,3,100,NA,Potamogeton,0,Panel,After,After
6/20/24,125,Edge,3,100,NA,Emergent,20,Panel,After,After
6/20/24,125,Edge,4,100,NA,Coontail,0,Panel,After,After
6/20/24,125,Edge,4,100,NA,Elodea,0,Panel,After,After
6/20/24,125,Edge,4,100,NA,Millfoil,100,Panel,After,After
6/20/24,125,Edge,4,100,NA,Pondweed,0,Panel,After,After
6/20/24,125,Edge,4,100,NA,Water_marigold,0,Panel,After,After
6/20/24,125,Edge,4,100,NA,Potamogeton,0,Panel,After,After
6/20/24,125,Edge,4,100,NA,Emergent,0,Panel,After,After
6/20/24,125,Center,1,100,1,Coontail,10,Panel,After,After
6/20/24,125,Center,1,100,NA,Elodea,0,Panel,After,After
6/20/24,125,Center,1,100,NA,Millfoil,0,Panel,After,After
6/20/24,125,Center,1,100,NA,Pondweed,0,Panel,After,After
6/20/24,125,Center,1,100,NA,Water_marigold,0,Panel,After,After
6/20/24,125,Center,1,100,NA,Potamogeton,90,Panel,After,After
6/20/24,125,Center,1,100,NA,Emergent,0,Panel,After,After
6/20/24,125,Center,2,80,1.75,Coontail,0,Panel,After,After
6/20/24,125,Center,2,80,NA,Elodea,100,Panel,After,After
6/20/24,125,Center,2,80,NA,Millfoil,0,Panel,After,After
6/20/24,125,Center,2,80,NA,Pondweed,0,Panel,After,After
6/20/24,125,Center,2,80,NA,Water_marigold,0,Panel,After,After
6/20/24,125,Center,2,80,NA,Potamogeton,0,Panel,After,After
6/20/24,125,Center,2,80,NA,Emergent,0,Panel,After,After
6/20/24,125,Center,3,75,1.75,Coontail,10,Panel,After,After
6/20/24,125,Center,3,75,NA,Elodea,90,Panel,After,After
6/20/24,125,Center,3,75,NA,Millfoil,0,Panel,After,After
6/20/24,125,Center,3,75,NA,Pondweed,0,Panel,After,After
6/20/24,125,Center,3,75,NA,Water_marigold,0,Panel,After,After
6/20/24,125,Center,3,75,NA,Potamogeton,0,Panel,After,After
6/20/24,125,Center,3,75,NA,Emergent,0,Panel,After,After
6/20/24,125,Center,4,100,1.75,Coontail,0,Panel,After,After
6/20/24,125,Center,4,100,NA,Elodea,100,Panel,After,After
6/20/24,125,Center,4,100,NA,Millfoil,0,Panel,After,After
6/20/24,125,Center,4,100,NA,Pondweed,0,Panel,After,After
6/20/24,125,Center,4,100,NA,Water_marigold,0,Panel,After,After
6/20/24,125,Center,4,100,NA,Potamogeton,0,Panel,After,After
6/20/24,125,Center,4,100,NA,Emergent,0,Panel,After,After
6/20/24,128,Edge,1,90,NA,Coontail,0,Control,After,After
6/20/24,128,Edge,1,90,NA,Elodea,0,Control,After,After
6/20/24,128,Edge,1,90,NA,Millfoil,100,Control,After,After
6/20/24,128,Edge,1,90,NA,Pondweed,0,Control,After,After
6/20/24,128,Edge,1,90,NA,Water_marigold,0,Control,After,After
6/20/24,128,Edge,1,90,NA,Potamogeton,0,Control,After,After
6/20/24,128,Edge,1,90,NA,Emergent,0,Control,After,After
6/20/24,128,Edge,2,100,NA,Coontail,0,Control,After,After
6/20/24,128,Edge,2,100,NA,Elodea,0,Control,After,After
6/20/24,128,Edge,2,100,NA,Millfoil,100,Control,After,After
6/20/24,128,Edge,2,100,NA,Pondweed,0,Control,After,After
6/20/24,128,Edge,2,100,NA,Water_marigold,0,Control,After,After
6/20/24,128,Edge,2,100,NA,Potamogeton,0,Control,After,After
6/20/24,128,Edge,2,100,NA,Emergent,0,Control,After,After
6/20/24,128,Edge,3,70,NA,Coontail,0,Control,After,After
6/20/24,128,Edge,3,70,NA,Elodea,0,Control,After,After
6/20/24,128,Edge,3,70,NA,Millfoil,0,Control,After,After
6/20/24,128,Edge,3,70,NA,Pondweed,0,Control,After,After
6/20/24,128,Edge,3,70,NA,Water_marigold,0,Control,After,After
6/20/24,128,Edge,3,70,NA,Potamogeton,0,Control,After,After
6/20/24,128,Edge,3,70,NA,Emergent,100,Control,After,After
6/20/24,128,Edge,4,75,NA,Coontail,0,Control,After,After
6/20/24,128,Edge,4,75,NA,Elodea,0,Control,After,After
6/20/24,128,Edge,4,75,NA,Millfoil,85,Control,After,After
6/20/24,128,Edge,4,75,NA,Pondweed,0,Control,After,After
6/20/24,128,Edge,4,75,NA,Water_marigold,0,Control,After,After
6/20/24,128,Edge,4,75,NA,Potamogeton,0,Control,After,After
6/20/24,128,Edge,4,75,NA,Emergent,15,Control,After,After
6/20/24,128,Center,1,100,1.75,Coontail,0,Control,After,After
6/20/24,128,Center,1,100,NA,Elodea,90,Control,After,After
6/20/24,128,Center,1,100,NA,Millfoil,10,Control,After,After
6/20/24,128,Center,1,100,NA,Pondweed,0,Control,After,After
6/20/24,128,Center,1,100,NA,Water_marigold,0,Control,After,After
6/20/24,128,Center,1,100,NA,Potamogeton,0,Control,After,After
6/20/24,128,Center,1,100,NA,Emergent,0,Control,After,After
6/20/24,128,Center,2,100,0.75,Coontail,0,Control,After,After
6/20/24,128,Center,2,100,NA,Elodea,100,Control,After,After
6/20/24,128,Center,2,100,NA,Millfoil,0,Control,After,After
6/20/24,128,Center,2,100,NA,Pondweed,0,Control,After,After
6/20/24,128,Center,2,100,NA,Water_marigold,0,Control,After,After
6/20/24,128,Center,2,100,NA,Potamogeton,0,Control,After,After
6/20/24,128,Center,2,100,NA,Emergent,0,Control,After,After
6/20/24,128,Center,3,100,0.75,Coontail,5,Control,After,After
6/20/24,128,Center,3,100,NA,Elodea,95,Control,After,After
6/20/24,128,Center,3,100,NA,Millfoil,0,Control,After,After
6/20/24,128,Center,3,100,NA,Pondweed,0,Control,After,After
6/20/24,128,Center,3,100,NA,Water_marigold,0,Control,After,After
